"","de028ad4-7ae6-11e9-a106-68b59976a384","PNP_Main_283","PNP_Validation_55","G80275","PNP_Main_363","SAMEA7045572","SAMEA7045355","HD-13","EGAR00001420773_9002000001423910","SID5428-4","G88848","G88743","PNP_Main_161","SAMEA7045443","SAMEA7045434","PNP_Validation_96","G80532","EGAR00001420742_9002000001415730","SAMEA7045220","G88982","EGAR00001420843_9002000001441150","a48719f0-7ae6-11e9-a106-68b59976a384","EGAR00001420336_9002000001272430","SID103_4M","EGAR00001420568_9002000001370790","EGAR00001420295_9002000001258923","G88782","G80373","EGAR00001420244_9002000001236274","PNP_Main_398","ESS-0243","HSM5MD8H_P","EGAR00001420873_9002000001447911","G89260","SID39_12M","aaf6076a-7ae6-11e9-a106-68b59976a384","EGAR00001420459_9002000001336350","HD-30","SID570_4M","ESS-0208","G80371","dc239b54-7ae6-11e9-a106-68b59976a384","MH0456","DHAK_HN","EGAR00001420696_9002000001402983","Travel054","EGAR00001421017_9002000001486419","PNP_Main_508","DHAK_HB","MH0430","SAMEA7045516","G88997","G88966","SID5427-1","SAMEA7045144","SID8c0a6d5a-7ae6-11e9-a106-68b59976a384","EGAR00001420242_9002000001235670","G80616","PNP_Main_440","SID64cff2e6-7ae6-11e9-a106-68b59976a384","SAMEA7045776","DHAK_HDA","SAMEA7045686","EGAR00001420221_9002000001228512","SAMEA104142088","SID504_12M","SAMEA7045298","YEZ_N-23","EGAR00001420666_9002000001395260","G80565","G88929","SID6eb0cd1c-7ae6-11e9-a106-68b59976a384","SID9a17daae-7ae6-11e9-a106-68b59976a384","cd74a670-7ae6-11e9-a106-68b59976a384","ac725ce2-7ae6-11e9-a106-68b59976a384","d7fa5842-7ae6-11e9-a106-68b59976a384","MH0458","EGAR00001420766_9002000001422322","EGAR00001420538_9002000001360382LL","Travel115","MSM79H81","MH0139","SID8bc1311c-7ae6-11e9-a106-68b59976a384","SAMEA7045662","PNP_Main_65","EGAR00001421055_9002000001503823","MH0164","SAMEA7041184","G80265","G88988","SAMEA7045071","SAMEA7045948","MSM9VZFR","EGAR00001420999_9002000001480470","G89017","SID7197b6ee-7ae6-11e9-a106-68b59976a384","PNP_Main_358","G78895","a4b551a8-7ae6-11e9-a106-68b59976a384","Travel023","V31_01_2FE","A85_01_1FE","A27_02_1FE","JAS_1","A59_01_1FE","A19_01_1FE","A04_01_1FE","A75_02_1FE","TZ_29321","A28_02_1FE","LDK_5","A11_01_1FE","A07_01_1FE","A81_03_1FE","JAS_5","TZ_91827","LDK_9","A72_02_1FE","A91_02_1FE","A70_03_1FE","TZ_60579","A36_01_1FE","TZ_37609","A20_01_1FE","A01_02_1FE","TZ_65642","TZ_83627","KHG_4","A46_01_1FE","TZ_10742","LDK_1-2","V50_01_1FE","A79_02_1FE","TZ_47979","V53_02_1FE","A47_01_1FE","A43_02_1FE","JAS_8","V06_02_1FE","JAS_4","LDK_8","A54_02_1FE","A82_02_1FE","TZ_83788","A25_01_1FE","A09_02_1FE","LDK_2","V36_02_2FE","LDK_3","A06_01_1FE","TZ_93321","TZ_73414","A39_04_1FE","KHG_11","V07_02_2FE","KHG_6","A62_01_1FE","TZ_41014","V48_03_2FE","A73_02_1FE","A73_01_1FE","JAS_7","A68_01_1FE","TZ_24827","A92_01_1FE","A15_02_1FE","JAS_2","A55_01_1FE","V54_01_1FE","A23_01_1FE","A44_01_1FE","A03_01_1FE","V19_01_2FE","TZ_61717","A88_02_1FE","A47_02_1FE","TZ_21618","A90_04_1FE","TZ_67706","A58_03_1FE","TZ_83985","A08_01_1FE","A53_01_1FE","TZ_42041","A94_02_1FE","A04_04_1FE","TZ_38244","A41_01_1FE","A10_01_1FE","A89_02_1FE","A46_02_1FE","TZ_87532","A94_01_1FE","KHG_7","LDK_4","KHG_9","A48_01_1FE","KHG_1","TZ_81781","A09_01_1FE"
"Collinsella",0,2.12471,0.13755,0.13506,0.00364,2.0728,0.62739,0,6.82175,0.20402,3.78881,3.36637,2.30213,2.51682,0.70931,0.1021,0.57693,5.15085,1.281,5.11693,5.34399,4.69233,0.02143,0,0.01156,9.41126,2.93394,0,10.27077,0.00357,0.29455,0,5.08391,11.4752,1.9198,0,7.00152,0.06634,0,0.50099,0,0,0.00039,0.02001,15.66365,0.78593,17.79185,0.18874,0.23836,2.52056,3.57484,2.11473,10.93847,0.00358,0.95579,0,6.14861,0,2.25473,0,2.4761,0.49748,3.82068,4.33763,2.30233,1.5368,1.16544,0,5.47646,0.00292,3.46886,0,0,0,0,0,0,4.76082,1.66693,3.03311,0.08618,0.31738,0,0.54664,1.17597,3.44986,0.26956,0.45524,0.00732,2.81251,1.3134,2.10686,0.07318,5.89335,5.89726,0,1.33919,0,3.19861,2.13029,1.72128,3.11092,2.72499,2.199,17.49319,4.34287,3.34704,8.03971,2.84354,11.39739,0.81773,32.97165,8.46611,0.72806,8.36192,8.11561,1.75039,2.15832,0.21294,2.48201,5.63306,4.38119,4.58793,0.43704,7.48335,3.30209,8.41173,3.03887,0.52525,6.90404,0.41588,15.5505,12.58755,5.41034,14.94612,6.19871,0.10468,2.24939,4.43623,4.70988,2.23322,3.49944,11.92076,3.41726,0.39056,7.4387,1.126,0.15184,0.41677,0.24568,7.31105,5.96459,3.62146,2.2733,0.28946,9.24477,0.96347,12.32201,16.68017,2.95869,3.21501,1.95968,4.38627,8.10446,25.39128,0.10664,2.18419,0,4.43876,13.41767,24.07763,10.59302,2.98169,6.94531,4.25586,0.6445,12.20604,2.88535,6.76615,51.55921,4.32606,6.25338,0.93803,6.32294,4.1612,2.1377,3.85912,0.68543,0.70271,0.33843,2.73318,18.70635,0.50617,3.02576,1.40182,3.89724,4.61376,0.94554,1.04742,6.80799
"Coprococcus",0,2.94928,0.09475,0.10729,2.56367,1.08992,1.02735,0,1.64902,0.65435,1.31116,1.58798,1.10902,4.60856,3.8493,0.64269,0,8.75112,10.85931,1.83403,3.98222,0,3.17619,0,0,5.45376,4.272,0.19552,3.38272,0,5.75185,0,1.40339,6.64976,0.23422,0,3.64216,0.09039,0,0.02382,0,0,1.00667,0,2.6853,9.02931,4.71018,0.27116,1.44383,1.36204,3.27205,2.01082,1.91306,0.48342,1.17913,0,3.95278,0,3.99465,0,1.31793,0,2.13093,17.64185,0,0,1.50518,0.00653,6.74966,0,1.01593,0,0,0,0,0,0.55153,1.19955,4.12358,10.67608,0.88748,0.39925,0,1.24735,7.5723,1.78121,1.21793,0.15054,0.69806,0.81205,1.75438,2.06412,0.09559,4.69074,1.14744,0,6.26591,0,0,3.27063,0.42082,1.23214,11.92415,1.35771,0.69761,0.09184,0.65053,1.64135,1.30511,0.96941,0.4379,0.4666,1.62274,0.11349,1.38376,0.63642,0.52366,0.6221,0.40541,0.28113,0.78976,0.10733,0.97669,0.16691,0.22368,4.73895,0.63832,0.37551,0.05652,1.83047,0.57452,0.27137,0.55382,0.84614,0.32415,0.14498,0.05686,0.9744,2.59734,1.593,2.20725,0.666,0.06751,0.47367,1.08279,0.00028,0.63622,0.86654,0.22726,0,1.49317,3.95686,0.01452,1.57603,0.09511,3.12619,0.13616,4.50543,3.50029,0.0582,1.44546,0.59436,0.28445,0.77654,1.00153,0.38408,1.32361,0.1278,5.12293,0.77894,3.59631,0.16205,0.71404,0.51755,0.01732,0.06126,2.34283,0.60369,4.83661,0,0.98641,1.06021,1.73466,2.11455,0.66566,0.27921,1.26832,0.07369,3.31509,0.75731,0.62446,1.98087,0.25653,0.52563,0.32437,0.31025,0.5461,0.66796,0.75371,0.42797
"Parasutterella",0,0.00331,0,2.78468,0.0193,2.64423,0,0.22614,0,0.50124,0.03347,0,0.00459,0.05355,0,0.54865,0,0,0.49111,0,0,0,0,0,0.13057,0,0,0,0.01612,0.27701,0.04332,0.38067,0.01965,0,0,0,0,0.38754,0,0.10956,0,0,0,0,0,0,0,0.13015,0,0.00181,0.10732,0,0,0.47919,0,0,0,0,0,0,0.00045,0,0.00282,0,0,0,0.01166,0.0746,0,0,0.80468,0,0,0,0,0,0.41643,0,0,0,0,0.08801,0,0.62197,0.0603,0,0.00795,0,0.17107,0,0.16715,0,0.03688,0,0,0,0,0,0,0,0,0,0.04676,0,0,0.02772,0,0.00545,0,0.09718,0.21313,0,0,0,0,0,0.06229,0,0,0,0,0.03004,0,0,0,0,0,0,0.00062,0,0,0,0,0,0,0,0,0.88731,0,0,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01455,0,0,0.0366,0,0,0.00135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0,0,0,0,0.00083,0,0
"Anaerostipes",0,10.08458,0.46241,0.78613,7.74963,0.97199,0.25027,0.58255,1.39621,0.50925,0.77154,1.57245,3.89774,1.211,0.15343,0.04361,0,1.27008,0.49733,0.7144,1.28593,0,0.11442,0,2.03412,0.30257,6.40589,0.80806,7.90029,12.58292,1.61541,2.44095,0.84553,0.61272,6.0389,0,3.70598,0.0532,0,0.29058,1.51521,6.27866,0.24824,0,1.21423,0.64907,1.44912,0.11375,0,0.03896,1.23338,2.26114,0.53988,1.70464,1.7202,2.94682,1.7982,0,0.08639,0,3.52194,0,0.36677,3.47361,4.10682,1.05329,1.34522,0.11533,0.51023,0.12458,5.03526,0,0,2.37336,0.72562,0,0.28269,0.97174,19.62581,0.10713,0.02646,0.4754,0,0.93528,3.29686,2.10841,0.01637,2.57514,1.22368,4.17045,0.89412,1.23298,0.09177,1.77815,3.08521,0,1.21928,0.07219,0,0.4439,0.01479,0.00548,1.49425,0.11341,0,0,0.05034,0.09924,0.04718,0.09059,0.04579,0,0.01763,0,1.25197,2.03975,0.26438,0.00099,1.30689,0,1.56286,0.18345,1.58882,0.09843,0.00478,4.73155,1.71576,0.15547,0,6.48273,0.27605,0,0,1.53743,0.0239,0.05328,0,1.10745,0.25079,0.56857,0.11649,0.0868,0,3.43165,0.58081,0,0.01468,0,0.06727,0,3.58972,12.0728,0.0378,0.78679,0,0.29609,0.00643,7.59785,0.14496,0.0608,0.34358,0.04726,0,1.84211,0,0.03668,0.43903,0.0959,0.03858,0,0.10457,1.19811,0.33214,11.20207,0,0,19.44858,0.01087,19.28374,0,1.9225,0.14476,0.00759,19.50831,0.00188,0.09557,4.67298,0.07254,0.05407,0.02227,0.01178,8.73615,0.00249,0,0.41614,0.06092,0,0.38564,0.14752,0.03242
"Dorea",0,7.73021,0.55797,0.00983,3.28439,1.6563,0.88366,0.09928,2.73645,2.40767,1.22782,3.42764,1.93205,2.17048,0.94258,0.22791,0,3.29124,1.25407,2.72575,5.91923,0,5.83907,0,2.58736,3.39498,6.05382,0.23146,7.72284,0.976,0.62917,1.80474,0.79226,0.83521,0.12794,3.88721,3.88307,0.03714,0,0.14794,0,0,0.95712,0.23187,5.8855,10.51109,4.50704,0.35758,0.15761,1.5514,2.06269,2.69764,2.75977,0.74759,0.65246,1.52378,3.99926,0,10.22197,0,0.40945,0,0.38837,2.99776,0.41846,1.48426,1.54714,0,12.35076,0,2.95196,0,0,0,0,0,0.60083,3.47373,7.91831,1.32059,0.05214,0.27556,0,0.76802,6.99105,2.28009,0.12077,0.12092,0.67968,5.22868,0.81308,0.6294,0.01263,3.76838,3.59447,0,2.52935,0.05823,0,4.5681,0.44526,0.55136,4.43789,1.61267,0.27004,0.11072,2.99834,1.71075,1.59203,0.72772,0.25005,1.23334,1.05167,1.75841,2.25517,2.3613,0.48978,2.98534,2.90614,0.30459,0.90103,0.71385,1.63033,0.83902,0.08226,4.41298,0.62943,1.17758,0.09269,6.86526,0.92292,0.6974,1.17561,1.06949,0.48375,1.57289,0.26344,2.93405,4.83342,1.7511,1.31718,0.99183,0.43862,0.78812,2.1298,0.03784,0.3984,0.87148,0.3394,0,1.88785,7.68565,0.06336,1.11875,1.20246,1.02331,0.82491,10.31229,1.1999,0.30634,3.13298,1.80428,0.02718,4.50128,0.03689,0.92841,4.62069,0.32676,2.7298,0.87016,0.19691,5.28498,4.07623,1.17874,0.06008,0.17582,9.05217,1.85692,5.27739,0.26078,1.96621,2.39426,2.16281,2.16682,5.70627,5.98158,1.27735,0.84506,0.38079,1.79945,5.35837,6.20756,0.75689,0.68437,1.02152,1.73934,2.09346,0.38009,1.1511,0.76451
"Bifidobacterium",0.00726,7.70011,0.12398,0.98396,2.27658,0.76473,0,0.16361,28.65599,0.00365,4.84614,13.08033,6.17791,5.7056,1.41903,0.36134,9.58458,18.00938,0.73982,10.03927,29.61083,30.75156,0,0,20.14625,25.58783,4.73745,2.52165,2.42806,12.18562,0.35785,0.03912,37.46352,37.80927,4.54516,20.74462,0.24991,0.04117,13.5793,0.12511,12.99962,30.59453,0.7184,0.06971,5.29643,1.13993,20.00396,0.46551,0.64227,4.0578,2.0379,10.57048,15.80644,0.45338,4.76229,31.86482,30.68034,10.78749,0.01989,28.60689,5.24281,5.55503,1.07427,14.15087,12.33727,3.99895,0.46313,0.0666,2.17886,51.44932,32.83707,0,36.29218,18.53974,49.36097,0,0.00195,27.87774,10.3933,1.37606,0.00632,1.53755,82.90828,2.72716,10.16365,11.41775,0.3348,2.19011,0.08784,18.94014,1.89733,5.40083,0.01647,14.04749,7.61236,58.41817,6.60153,1.92706,88.79764,1.0899,0.45493,3.12529,1.13706,5.85048,0,0,0.12013,0.05551,0,13.53327,5.80496,6.70657,0.005,0,13.13474,0,4.3109,0,0.0099,0.06688,0,0.22406,0,0.29684,5.66778,0,0,0.31347,0.13611,0,0.48125,1.09306,1.93656,0,2.71241,0.04111,0,18.88374,0,16.77276,4.03733,0.39279,0.5815,0.90545,0,6.47069,6.51015,0,0.79938,0,0,0,4.67719,12.7241,0,11.37977,0,0,7.70695,0.01695,0,2.42449,0.00324,0,0.02595,0,26.76035,0.10127,0,0.01411,12.63501,8.62324,0,0,0.01188,0.2507,0,3.311,0,17.28343,0,0,0.00208,0,0,0,0,0.14417,0,0,0,0,0.12524,42.48239,5.7691,9.92977,0,35.66489,0,0.00108
"Clostridium",0,0,0.08481,0,0,0.26994,0.46819,0,0,1.99103,0,0,0,0.12282,2.46611,0.02019,0,0,0.3364,0.02187,0.08436,0,0.22428,0.24316,0.02947,0,0.23066,0,0.1208,0.17477,0.52978,2.01148,0.05473,0,0.03641,1.58728,0,0,0,0.05667,0,0.19998,0.13547,0,0.32415,0,0,1.13612,0,0.36225,0.17655,0.05668,0.10444,0.01275,0.02013,0.05874,0.01744,0,2.21635,0,0.00463,15.2665,0.4131,0.43944,0.00252,0.22048,0.12883,0.04487,4.40839,0.04593,0.02042,0,0,0.59285,0.02603,0,1.62985,0,0,0,0.00316,0.70712,0.88148,0.33719,0.08243,0.11442,0,0.06539,1.7679,0.03398,0.42529,1.46421,0.01722,0.52748,0.06215,0,0.37122,0,0,0.01122,0.1933,0,14.17771,0.23543,0,0.54103,6.29771,1.62368,4.20992,1.53601,0.25005,0,4.86816,3.07413,0.00523,14.89569,0.06237,0.17232,0,0.19668,11.51618,2.17228,13.90677,0.34206,0,2.63374,36.16241,0.0089,0.59929,0.65163,1.0824,0,0.66754,6.32634,0.06765,1.44128,2.02097,0.21132,1.5875,0.05215,0.01957,0.04136,0.80709,0.54193,0.05532,0.35184,0.78006,1.80212,0.04516,0,1.91371,1.06077,0.19893,0.05679,0.92263,0.03833,0.12586,1.07244,0.52268,1.62344,9.17268,0.40362,0.20655,0.72116,18.45135,0.00966,0.50951,0.05252,0.2112,2.87088,0.78063,0,0.35221,18.57085,0.29375,1.09151,18.5472,0.40774,0.32368,0,0.48498,3.60928,1.18094,4.35864,8.46668,0.05117,1.74734,0.7415,0,6.08155,2.0525,0.04587,0.27566,0,0.06736,0,1.45833,0.04618,2.30489,0.01435
"Faecalibacterium",0,5.92925,1.65488,2.99124,7.10533,8.7811,8.56478,5.06146,10.89167,1.05827,4.70219,8.53512,5.18947,11.61247,3.58732,2.32294,0,10.78958,11.20126,5.797,4.91767,0,11.74306,0.0048,3.54865,7.30733,10.70421,0,8.82001,0.0204,1.11044,19.07823,2.47986,3.94151,2.91376,0,4.81279,6.63698,0,2.44329,0,13.61201,1.40375,0.20281,9.14099,3.46397,6.75564,3.58321,6.19403,8.38658,6.90976,6.98311,5.97297,13.49934,8.91167,4.93793,4.12899,0,4.11605,0,5.04385,3.88791,10.12275,3.4103,0.40184,13.61402,13.76962,0.64225,3.88012,0.11313,2.61812,0,0,11.76114,4.72839,0,7.60107,5.39225,5.0117,5.17449,5.69102,5.97837,0,7.63885,8.7053,3.7822,2.26397,0.27127,1.17,1.29335,7.6349,3.24196,3.23598,7.47281,5.33474,0,6.63119,0,0,11.06501,7.64295,5.08455,10.36269,2.94963,4.09378,1.03486,2.36855,15.29138,2.76545,5.82528,3.90673,0.26008,20.5903,8.44917,4.48922,2.5547,2.22815,3.97576,28.51277,1.11981,5.36758,6.94781,4.35917,0.59074,5.74466,3.27822,0.88782,3.37028,1.41988,4.178,1.70126,2.72957,2.62923,6.14891,1.49187,2.3638,5.9798,13.44922,8.84801,4.79723,6.80655,4.49905,2.21229,14.22535,8.83886,0.2254,1.48356,9.84982,1.52703,3.76891,14.87535,7.10684,0.29429,2.91139,22.14208,12.28411,0.52898,9.65268,5.5901,0.46828,23.83631,3.16299,0.15142,10.2622,1.66948,0.02164,9.02221,9.60292,1.76652,1.48598,3.36702,4.1337,6.68221,5.13212,0.16596,0.41024,0.85721,8.69506,4.13367,0.10457,9.43286,9.14866,10.80943,4.66486,6.6635,7.11891,11.01604,5.92718,3.06943,10.84749,10.0938,2.18255,16.73725,3.77051,2.123,7.64184,9.6358,5.94069,6.98392,1.64007
"Dialister",0,3.36246,0,0.17704,0.91284,0,0,0,0.18572,0,0,0.10343,4.2088,0.65112,0.07946,2.80222,0,0,0.00323,0.03684,0,0,0,0,0.24354,0,0,0,0,0,1.57071,0.02198,0.00548,0,0,0,0,0,0,0.78296,0,0,0.56058,0,0.02976,0,0,0,6.36946,0.11484,0,0,0,0,0.00366,0,0.00391,0,0,0,0,18.48253,0,0.98488,0,0,0,0,0.10806,0,0,0,0,0,0,0,0,0.556,0,0,0.03086,0,0,0,0.01853,0,0,0.0164,0.04305,0,0.46574,1.87518,0,0.18271,0.00643,0,3.18204,0,0,0,0,0,0,0,0,0,0,0.77674,0,0,0.15903,0.00501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63982,0,0,0,0,0,0,0,0,0.00312,0,0,0,0,0.4219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08329,0,0,0,0,0.02827,0,1.82791,2.65522,0,0,0
"Blautia",0,1.94064,0.26343,0.64282,3.01551,2.81843,1.77957,0.36698,2.34354,1.12853,1.11842,3.52635,2.37107,1.9913,1.01545,0.08687,3.19208,5.60611,2.47147,5.75356,0.86816,0.0014,6.23457,0,6.877,2.58396,4.76839,2.75414,7.62307,9.51309,1.16761,2.30673,1.84633,2.94807,3.73937,27.11905,1.62107,0.21124,4.8576,0.08454,2.20172,24.3391,0.48791,0.09187,4.7968,1.8238,2.94479,0.41359,0.32495,0.32504,7.5574,4.88873,2.38551,0.96512,2.02702,8.23206,3.20283,0,3.44751,0,4.34464,0,2.46326,3.61757,0.13679,4.90141,2.45226,0.01435,1.07654,0.24431,0.83088,0,0.24499,24.64598,5.20923,0,0.54381,0.53468,3.18291,1.0421,0.05074,0.18993,0,5.07808,1.43967,1.18127,0.32732,0.42729,1.97418,4.70727,1.45909,4.56885,0.0362,2.86097,6.20825,0,0.71633,0.17405,0.32578,3.01351,1.64177,0.80164,2.86285,2.10805,30.69652,0.42227,2,0.61359,4.21661,2.13335,0.28049,17.63397,2.20231,1.61213,2.37509,15.80537,0.3147,1.68995,2.40564,1.39659,3.19156,0.64012,3.98618,1.9595,0.22255,18.79136,1.29928,0.3804,1.39865,10.25591,0.6254,0.38356,0.79982,3.19732,0.45733,1.61004,0.15553,3.83778,1.95459,2.36824,0.8484,2.95675,0.9926,1.52646,2.87022,0.21933,0.30297,6.40967,0.13549,0,9.55693,19.1121,0.00449,0.41732,0.98914,0.62548,1.29815,5.9967,5.23633,0.51248,2.62088,0.64976,0.72889,16.61382,7.47541,0.9545,3.0704,1.95771,5.75209,0.24344,3.73415,0.38409,3.37157,3.09774,0.36274,0.54978,4.01416,0.55193,12.83964,0,3.64173,5.12357,5.53699,3.79674,11.78911,3.48292,2.79134,0.62183,0.75484,1.73399,2.73574,23.6836,0.84221,0.36471,1.38201,0.40222,2.39584,0.9825,0.66466,1.50881
"Agathobaculum",0,0.47815,0.17985,0,0.3102,0.2498,0.70622,0.00855,0.62944,0.08912,0.77066,0.15947,0.41046,0.25432,0.68463,0.02289,0,0.42349,1.05205,0.08437,0.00295,0,1.28655,0,0,0.42281,0.17768,0,2.47025,0,1.16966,0.07395,0.07111,0.04181,0.00551,0,0.11288,0.0113,0,0.10895,0.03591,0,0.15745,0,0.86487,0.2097,0.2379,0.55997,0,0.11714,1.16944,0.13735,0.39203,0.76169,0.66777,0,0.0106,0,0.21135,0,0.13249,0.41291,0.11115,1.66895,0,1.99455,0.65888,0.04125,0.19612,0,0.10334,0,0,0,0,0,1.34296,0.75698,2.3712,0,0.02392,0.08036,0,0.23226,0.64757,0.46009,0.05183,0.01555,0,0,0.36684,0.82657,0.12031,0.43725,0.36016,0,0.1358,0,0,0.66322,0.01266,0.10993,0.39711,0.16786,0.03589,0,0,0.55993,0,0.04578,0.18719,0.01434,0.01718,0.25093,0.75326,0.20236,0.11554,0,0.3668,0.01376,0.15143,0.02128,0.24753,0.02099,0,0.13012,0,0.1404,0,0.07923,0.02454,0,0.00824,0.02923,0.00609,0,0,0.29572,0,0.39131,0.36498,0.04085,0,0,0.06367,0.00185,0.03523,0.25221,0,0,0.01872,0.12646,0.00981,0.23903,0.01361,0.56942,0.00613,0.86183,0,0.00295,0.82706,0.16482,0,1.15381,0.00064,0,0.9383,0.00496,0.13169,0,0,0.07074,0.28782,1.66406,0.00259,0.00497,0.18034,0.15596,2.45223,0,0,0.05838,0.10924,0.06583,0.44689,0.19263,0,0.05298,0.03656,0.1729,0.39433,0.17311,0.08372,0.19528,0.16667,0.33144,0.64486,0.26802,0.03418,0
"Turicimonas",0,0,0,0.06032,0,0.16113,0,0.1534,0,0.0085,0,0,0,0,0,0.09247,0,0,0.04233,0,0,0,0,0,0.0097,0,0,0,0.00392,0.02424,0.01504,0.01404,0,0,0,0,0,0.02481,0,0.0169,0,0,0,0,0,0,0,0,0,0,0.00239,0,0,0.10714,0.07785,0,0,0,0,0,0,0,0,0,0,0,0,0.01714,0,0,0.0058,0,0,0,0,0,0.03144,0,0,0,0,0.00518,0,0.00593,0.00385,0,0,0,0,0,0.0088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flavonifractor",0,0.0453,0.2634,0.01496,0.16987,0.54938,0.1195,0.20072,0.02696,0.86936,0,0,0.06672,0.0301,0.00673,0.01182,0,0,0.02987,0,0,0,0.10443,0,0.87392,0.01514,0.00423,2.11798,0.06718,2.44919,1.55634,0.01877,0,0.0888,0.19889,0,0.01494,0.01764,0.03423,0.69143,1.67758,0.83368,0.10739,0,0,0.0282,0,0.07985,0,0.02567,0.03835,0,0,0.30799,0.01893,0.0451,0.5122,0,0.67423,0,0.09481,0,0.01477,0,0,1.25996,0.02322,0.60331,0,0.492,0.01792,0,0,0.94676,3.64279,0,0.03772,0,0,0,0,0.02552,0,0.12433,0,0,0.01024,1.0256,0,0.24564,0.05974,1.9393,0.22514,0,0.03545,0,0.01251,0.02865,0,0.00844,0,0,0,0.00274,0,0,0,0,0,0,0,0,0,0,0.00343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00443,0,0,0,0,0,0,0,0.0438,0,0,0,0,0,0.00561,0,0,0,0,0.05578,0,0,0,0,0,0,0,0,0,0,0,0,0.00228,0,0,0,0,0,0,0,0.01177,0,0.00335,0,0.001,0,0
"Ruminococcus",0,6.16698,3.00198,2.38534,6.05483,4.20307,8.65741,2.03896,9.29354,6.10914,7.21642,16.89618,2.65658,6.82067,5.9058,0.5596,0,3.97047,9.85188,0.001,11.57348,0,25.93451,0,1.5356,2.76758,1.97035,1.79928,6.00963,0.00358,3.29802,6.33027,8.5821,1.0468,1.47254,0,18.80814,0.5821,0,3.09892,0,0,4.33817,0,11.73852,5.10563,7.70658,1.03053,2.03966,3.42672,12.56893,1.74908,6.44675,5.48022,10.80801,0.90151,0.31428,0,0.06545,0,5.91776,1.49062,24.03943,18.22096,0.00653,0,0.60761,0,7.90116,0,18.54721,0,0,0,5.79876,0,0.05258,11.58932,8.6679,6.08936,0.24187,4.83197,0,4.60132,3.23125,16.234,0.20925,0.82454,2.56068,24.0015,3.63578,1.97113,0.10501,15.78288,6.21466,0,7.70219,18.857,0,7.06237,1.96466,0,2.91508,0.82684,1.30875,0,0.6156,3.28019,0,2.07421,3.8167,0,0.7592,3.25729,0.44735,19.12619,0.02872,2.98502,0.13413,12.43667,4.2696,1.01197,1.92837,2.03527,0.20022,2.1366,1.82393,0,21.05312,11.57248,1.34693,5.94943,9.28373,4.46897,0.643,0.3547,1.82309,4.05222,14.20536,1.54032,0.22622,0.72575,0.21054,1.66701,0.31121,0.03631,0.57167,1.14676,0.07134,0,1.03481,0.87707,0,0.63812,9.75332,4.63792,0.39686,0.66912,0.24282,0.07932,4.92049,0.60772,0.29688,29.22541,8.01147,0,3.32904,8.59075,0.20833,6.21763,0,1.09218,0.61504,24.15479,0.17398,0.68202,3.89538,2.09033,3.84939,0.00255,1.15998,4.78113,0.39585,5.05177,4.57227,0.72873,5.19827,1.86811,0.34037,1.81708,3.83145,3.89137,0.48256,2.9711,0.40597,1.65296,3.04049,0,1.52052,0.01467
